feature	Actinomyces	Bifidobacterium	Rothia	Atopobium	Collinsella	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Adlercreutzia	Eggerthella	Enterorhabdus	Gordonibacter	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	f__Barnesiellaceae.g__uncultured	Butyricimonas	Odoribacter	Muribaculaceae	Alloprevotella	Paraprevotella	Prevotella	Prevotella_7	Prevotella_9	Prevotellaceae_NK3B31_group	Alistipes	Parabacteroides	Tannerellaceae	Gastranaerophilales	Bilophila	Desulfovibrio	f__Desulfovibrionaceae.g__uncultured	Catenibacterium	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Dielma	Holdemanella	Holdemania	Merdibacter	Turicibacter	X.Clostridium._innocuum_group	Lactococcus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	RF39	Gemella	Christensenellaceae_R.7_group	f__Christensenellaceae.g__unassigned	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Frisingicoccus	Fusicatenibacter	GCA.900066575	Howardella	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	X.Eubacterium._eligens_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	UCG.009	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	Pseudoflavonifractor	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerofilum	Anaerotruncus	CAG.352	Candidatus_Soleaferrea	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Paludicola	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	UCG.010	X.Clostridium._methylpentosum_group	X.Eubacterium._coprostanoligenes_group	Peptococcus	f__Peptococcaceae.g__uncultured	Family_XIII_AD3011_group	Family_XIII_UCG.001	Mogibacterium	X.Eubacterium._brachy_group	Parvimonas	Intestinibacter	Peptostreptococcus	Romboutsia	Terrisporobacter	Acidaminococcus	Phascolarctobacterium	Dialister	Megasphaera	Veillonella	Fusobacterium	o__Rhodospirillales.f__uncultured.g__uncultured	Parasutterella	Sutterella	Escherichia.Shigella	Haemophilus	Akkermansia	Enterococcus	Veillonellaceae	Ralstonia	Klebsiella	f__Enterobacteriaceae.g__unassigned	Pseudomonas
4064.4.lib30	0	0	0	0	51	0	13	0	0	0	0	0	94	2575	0	0	0	145	146	0	0	0	0	0	0	0	1066	249	0	0	0	0	18	0	0	41	0	108	0	12	0	0	0	96	0	0	0	1291	211	306	12	71	132	21	1256	202	714	303	0	0	1004	39	0	0	77	125	67	40	196	153	242	126	136	0	0	30	445	185	196	67	111	62	0	44	3994	35	87	11	67	2	6	107	18	0	0	1641	167	484	120	85	0	0	192	0	6	2895	40	167	0	55	1296	633	8	158	8	91	320	0	400	75	22	107	59	0	0	0	0	0	68	0	0	0	677	0	33	0	106	328	0	0	34	2351	0	0	0	0	0	0
4065.2.lib27	0	96	0	0	159	0	0	0	0	0	0	4	3	1897	19	0	0	0	11	0	0	3	0	0	465	15	74	21	0	0	3	35	0	0	0	13	0	0	0	3	0	0	0	29	0	0	0	63	0	0	0	0	66	23	881	163	104	362	0	0	87	18	23	0	66	9	88	32	128	84	13	9	2157	0	0	0	6	42	0	0	0	32	60	712	414	2	14	0	96	18	0	19	0	0	0	309	56	15	0	7	0	0	0	0	0	3740	0	3	0	0	14	956	0	0	0	40	0	0	0	14	0	7	4	0	0	0	0	0	5	0	0	0	171	0	10	0	0	0	286	3	9	0	0	0	0	0	0	0
4065.3.rerun.lib32	0	222	0	0	433	0	0	0	0	0	8	9	0	2590	31	10	0	0	75	0	0	27	0	0	1095	40	111	47	0	0	0	59	0	0	0	50	0	0	0	0	0	0	0	59	14	0	0	81	0	3	0	0	134	45	1286	209	360	578	0	0	158	15	63	0	116	30	94	74	53	100	28	21	782	0	0	0	6	92	0	0	0	28	99	997	471	19	6	0	56	6	0	34	0	0	0	313	85	34	0	11	0	0	0	0	0	3743	0	5	0	0	76	1061	0	0	0	16	0	0	3	28	0	2	14	0	0	0	0	0	23	0	0	0	175	0	3	0	0	0	493	8	7	0	0	0	0	0	0	0
4065.4.lib30	0	103	0	0	171	0	0	0	0	0	9	5	12	6357	48	0	0	0	94	0	0	23	0	0	1668	55	204	130	0	0	0	76	0	0	0	35	0	0	0	2	0	0	0	84	5	0	9	81	0	0	0	0	142	66	831	251	252	558	0	0	127	32	56	0	160	41	77	57	72	99	53	8	1498	0	0	0	11	76	0	2	0	25	88	1310	734	4	32	0	128	16	0	42	0	0	0	542	138	39	12	5	0	0	0	0	0	4656	0	0	0	0	22	927	0	0	0	33	0	0	2	24	0	12	12	0	0	0	0	0	6	0	0	0	212	0	11	0	0	0	556	9	6	0	0	0	0	0	0	0
4068.2.lib27	0	40	0	0	31	0	0	0	0	0	8	0	2	1841	52	5	0	2	0	0	0	0	0	0	0	0	16	140	0	0	11	0	0	0	0	58	0	0	0	0	0	0	523	2397	10	0	4	6	0	0	0	0	85	24	1074	22	93	184	3	0	163	10	0	0	155	29	6	30	24	293	144	0	2980	4	0	0	0	3	0	7	0	42	0	651	753	5	0	0	0	0	0	0	0	0	0	15	32	0	0	0	0	0	0	0	0	2190	7	11	0	0	27	122	0	67	0	9	0	0	0	4	0	0	0	4	0	0	307	0	14	0	0	0	0	0	879	11	0	0	312	0	588	0	0	0	0	10	14	0
4068.4.lib30	10	26	4	2	20	0	0	0	0	0	3	0	0	3262	25	14	0	0	0	0	0	0	0	0	0	0	26	289	0	0	6	0	0	0	0	125	0	0	0	0	0	6	480	3904	17	0	7	6	0	0	0	0	46	16	637	15	94	105	4	0	72	16	0	0	141	39	0	28	16	162	84	0	1868	6	0	0	0	4	0	13	0	23	0	572	593	6	0	0	2	0	8	0	0	0	0	6	11	0	0	0	0	0	0	0	0	995	3	10	3	0	20	78	2	18	0	5	0	0	0	0	0	0	0	5	0	0	261	0	12	0	0	0	0	0	538	11	0	0	368	0	445	0	0	9	0	11	7	1
4070.2.lib29	0	75	0	0	2	0	0	0	0	0	0	0	0	4835	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	43	0	0	0	0	12	0	0	6	0	0	0	0	0	0	0	625	0	57	410	0	0	0	0	0	82	0	0	0	3	117	0	22	0	240	0	0	24	0	0	62	0	19	0	0	0	0	1435	1858	205	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2297	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	29	0	0	0	217	2171	43	0	0	0	0	0	0	0
4070.3.lib30	0	120	0	0	0	0	0	0	0	0	0	0	0	9667	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	60	0	0	0	0	26	0	0	14	0	0	0	0	0	0	0	700	0	103	908	0	0	0	0	0	131	0	0	0	23	295	0	57	0	190	0	0	18	0	0	38	0	16	0	0	0	0	3174	3157	409	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3322	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	12	0	0	0	218	2283	53	0	0	0	2	0	0	0
4070.4.rerun.lib32	0	1495	0	0	0	0	0	0	0	0	0	0	0	810	0	0	0	0	0	0	0	0	11	0	0	0	0	18	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4782	0	284	3933	0	0	0	0	0	737	0	0	0	69	480	0	57	0	1198	0	0	23	0	0	269	0	121	0	0	0	0	3933	5853	434	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22891	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	814	0	9	0	0	0	0	0	579	0	0	0	338	3706	59	0	0	0	0	0	0	2
4072.2.lib27	3	102	5	9	518	0	9	15	0	0	0	0	12	5744	21	0	0	0	18	0	42	8	0	0	0	0	42	100	0	0	144	0	0	0	9	28	0	0	0	0	0	0	0	157	11	0	18	7	0	9	0	0	63	15	754	0	312	484	10	0	42	105	0	7	190	64	6	7	114	258	79	0	1830	0	0	0	18	55	0	3	3	3	1246	880	824	9	32	0	42	11	7	0	3	0	0	119	46	10	0	8	0	0	5	0	0	3499	0	58	0	0	26	1068	0	0	0	11	0	0	0	0	0	42	5	0	44	48	8	0	0	0	0	0	75	0	63	11	23	0	549	6135	52	25	0	0	0	0	0	7
4072.3.lib30	0	408	7	12	1932	0	8	69	0	0	0	0	24	17332	78	0	0	0	69	0	82	37	0	0	0	0	95	507	0	0	378	0	0	0	14	74	0	0	0	0	0	0	0	28	0	0	35	30	0	5	0	0	324	75	2464	0	1284	2464	18	0	246	159	0	18	382	235	33	38	146	538	137	0	3104	0	0	0	56	316	0	12	0	11	5229	2867	2740	0	58	0	87	7	5	26	0	0	0	340	97	0	0	9	0	0	16	0	0	5689	0	62	0	0	31	1873	20	0	0	13	0	0	0	0	0	128	41	0	118	98	27	0	0	0	0	0	135	0	160	50	101	5	1526	3086	67	46	0	0	0	0	0	25
4072.4.lib30	6	76	0	0	299	0	2	3	0	0	0	0	0	3007	24	0	0	0	36	0	7	0	0	0	0	0	19	93	0	0	44	0	0	0	0	36	0	0	0	0	0	0	0	13	0	0	2	2	0	19	0	0	25	16	440	0	250	381	5	0	28	52	0	2	64	36	5	0	27	108	30	0	1058	0	0	0	3	49	0	7	0	5	1051	643	481	0	13	0	8	11	0	0	0	0	0	56	20	0	0	3	0	0	4	0	0	1300	0	18	0	0	12	474	6	0	0	2	0	0	0	0	0	19	2	0	14	28	2	0	0	0	0	0	28	0	44	9	30	2	285	1027	2	9	0	0	1	0	0	0
4075.2.lib27	25	35	3	6	0	29	21	11	0	0	0	0	0	5255	295	39	0	65	96	0	0	0	0	8	0	2368	652	1043	0	180	166	0	0	0	27	216	0	0	0	0	0	0	0	650	0	0	0	278	3	88	0	0	0	548	7506	0	1283	675	70	0	838	150	0	0	144	0	141	228	639	384	11	102	568	0	0	0	11	492	0	0	0	112	0	2137	5170	2	96	0	72	5	81	29	31	107	3	168	60	57	47	0	0	2	0	0	0	8820	31	243	7	0	6	3351	0	20	11	43	0	0	0	0	4	15	11	0	0	0	0	0	0	0	0	0	121	11	371	0	146	0	316	0	16	705	0	0	0	0	0	7
4075.3.rerun.lib32	0	6	0	2	0	8	16	0	0	0	0	0	0	934	152	17	0	53	27	0	0	0	0	5	0	785	314	281	0	51	130	0	7	0	2	100	0	0	0	0	0	0	0	91	0	0	0	180	10	50	32	0	0	149	4178	0	443	222	25	0	249	47	0	2	81	0	56	57	311	223	5	21	145	0	0	0	2	181	0	0	0	15	0	814	1086	5	33	0	105	0	76	53	47	159	0	233	68	69	55	3	11	5	0	0	0	5954	18	92	7	0	3	1542	2	8	5	42	0	0	3	0	0	15	3	0	0	0	0	0	0	0	0	0	136	0	35	0	49	5	235	0	4	284	0	0	0	0	0	0
4075.4.lib30	3	18	0	2	0	23	26	9	0	0	0	0	0	5142	310	55	0	96	204	0	2	0	0	0	0	1474	928	1572	0	201	204	0	9	0	13	161	0	0	7	5	0	0	0	147	0	0	0	227	7	71	27	0	0	342	3240	0	1010	475	53	0	379	107	0	6	188	0	144	101	355	314	15	39	232	0	0	0	0	467	0	0	6	26	0	1561	2498	5	56	0	67	0	51	32	31	113	0	196	86	82	49	0	0	11	0	0	0	5227	20	141	13	4	12	1859	0	18	5	56	17	0	4	0	15	15	12	0	0	0	0	0	0	0	0	0	163	0	128	3	163	0	431	4	5	820	0	0	0	0	0	8
4076.2.lib27	4	1810	18	0	165	0	0	0	0	0	15	0	0	2793	139	14	0	0	82	0	0	0	0	0	0	0	594	273	45	0	56	426	14	0	0	6	0	0	7	0	0	0	0	160	6	0	2	506	206	0	314	986	142	73	3061	101	0	427	136	21	0	5	0	11	79	203	0	0	172	135	21	0	227	237	0	0	115	195	0	19	170	0	0	25	3134	97	3	0	44	92	90	56	14	18	0	505	131	1041	60	0	10	96	2	0	0	6230	0	213	32	0	1032	1387	51	0	4	80	61	0	83	0	4	10	0	0	0	0	14	0	31	0	0	17	188	0	108	16	295	30	314	336	118	119	0	0	0	7342	0	8
4076.3.lib30	0	1221	0	0	159	8	0	6	0	0	3	0	0	2477	75	6	0	0	71	0	0	0	0	0	0	0	445	318	47	0	31	242	0	0	0	4	0	0	0	0	0	0	0	10	0	0	0	219	73	0	166	602	50	38	888	16	0	117	71	4	0	0	0	2	23	72	0	0	61	64	12	2	133	101	0	0	38	69	0	8	55	0	0	7	1173	68	0	0	15	7	67	45	10	10	0	310	83	421	14	0	2	10	0	0	0	3004	0	137	5	0	751	554	13	0	4	23	30	0	31	0	2	9	0	0	4	0	5	0	5	0	0	19	99	0	10	0	196	16	108	13	28	15	0	0	0	1103	0	4
4076.4.rerun.lib32	0	6055	0	0	19	2	0	0	0	0	0	0	0	161	112	0	0	0	0	0	0	0	0	0	0	0	313	5	0	0	35	416	4	0	0	0	0	0	0	0	0	0	0	32	0	0	0	598	240	0	617	775	128	30	1932	38	0	183	126	0	0	0	0	0	41	33	0	0	182	49	22	0	94	135	0	0	17	35	0	3	28	0	0	5	1945	107	0	0	51	7	134	78	30	23	0	666	122	1611	21	0	3	63	0	2	0	9371	0	166	49	0	661	1373	64	0	0	109	86	0	42	0	4	21	20	0	5	0	0	0	18	0	0	36	113	0	6	0	67	7	64	9	6	21	0	0	0	712	0	0
4077.2.lib27	40	252	56	2	0	0	0	32	0	0	0	0	0	9797	0	0	0	0	3	0	0	0	0	0	17	0	0	101	0	0	0	0	0	0	653	0	10	0	0	0	12844	75	8	1491	69	0	10	5	0	0	0	0	0	12	1192	0	152	195	0	0	1206	0	10	96	173	0	0	24	0	117	0	0	5277	0	0	0	29	0	0	16	0	364	4328	940	648	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	445	41	0	0	0	0	0	0	0	0	0	0	0	0	0	13309	0	0	0	0	0	0	0	778	24	0	0	0	0	448	0	0	0	7	7238	0	0
4080.2.lib27	0	108	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	66	46	0	0	6	0	0	12	0	51	0	0	0	0	0	0	0	10	789	198	3565	0	0	104	54	0	2947	0	0	269	1216	366	0	0	0	245	11	0	2775	167	0	0	110	154	0	0	22	0	1169	5542	1424	0	779	0	0	183	0	0	40	0	0	0	0	0	0	0	0	0	0	0	20	29297	30	55	0	0	765	0	110	0	0	0	0	9	0	0	0	0	0	0	0	0	418	0	0	0	0	0	0	0	2747	0	0	0	0	603	25	22169	329	0	0	0	0	3
4080.3.lib30	0	145	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	135	98	0	0	0	0	0	38	0	117	2	0	0	0	0	0	0	22	986	370	4827	0	0	145	46	0	4029	0	0	321	1382	383	0	0	0	302	7	0	3110	296	0	0	124	282	0	0	19	0	2175	6594	1251	0	936	0	0	185	0	0	75	0	0	0	0	0	0	0	0	0	0	0	24	17938	28	63	0	0	994	0	89	0	0	0	0	20	0	0	0	0	0	0	0	0	632	0	0	0	0	0	0	0	1867	0	0	0	0	859	5	5580	565	0	0	0	4	0
4080.4.lib30	1	78	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	104	111	0	0	12	0	0	33	0	42	0	0	0	0	0	0	0	5	609	258	2720	0	0	100	45	0	1865	0	0	254	1120	263	0	0	0	168	10	0	2097	135	0	0	121	207	0	0	11	0	1384	4049	913	0	690	0	0	130	0	0	28	0	0	0	0	0	0	0	0	0	0	0	13	9058	18	41	0	0	584	0	71	0	0	0	0	2	0	0	0	0	0	0	0	0	240	0	0	0	0	0	0	0	806	0	0	0	0	498	21	2422	321	0	0	0	0	0
4083.3.lib30	0	618	0	0	316	0	0	0	0	0	0	0	192	7991	358	0	0	0	0	0	0	444	0	0	0	0	541	306	0	0	341	0	0	0	30	113	0	0	0	0	47	0	0	198	0	0	0	0	0	0	0	443	90	86	3349	0	148	677	0	0	403	0	0	12	308	1794	0	56	0	0	0	0	2460	134	11	0	0	13	0	61	0	0	128	13	2857	0	216	0	115	78	0	0	91	71	0	0	0	0	0	123	0	0	0	0	0	9615	113	63	34	0	135	42	20	0	0	26	0	0	0	0	0	0	0	0	0	0	350	0	110	0	0	2753	0	0	808	0	0	0	0	109	359	0	0	0	0	0	40	14
4083.4.lib30	2	480	0	0	194	0	0	0	0	2	0	0	38	2982	163	0	0	0	0	0	0	93	0	0	0	0	352	119	0	0	108	0	0	0	17	119	0	0	0	0	41	0	0	69	0	0	0	0	0	0	0	175	69	66	3176	0	198	350	0	4	318	0	0	0	154	861	0	14	0	0	0	0	1174	150	26	0	0	12	0	132	0	0	42	3	1739	0	120	0	105	101	0	0	73	100	0	0	0	0	0	121	0	0	0	0	0	4515	42	32	6	0	153	24	10	0	2	9	0	0	0	0	0	0	0	0	0	0	172	0	88	0	0	860	0	0	434	3	0	0	0	69	230	0	0	0	0	0	3	1
4086.2.lib27	15	0	21	0	23	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	195	0	0	2861	0	0	0	0	0	0	0	38	709	0	0	3	0	0	0	0	288	38	0	13	0	0	0	0	0	0	16	2548	0	1007	658	476	0	3100	0	69	528	5653	0	1956	0	0	174	548	0	2212	0	0	0	6	329	0	0	0	331	0	1541	757	7	23	0	21	0	240	0	0	0	0	0	321	0	0	51	0	0	0	0	0	2676	0	34	0	0	0	1013	17	0	0	0	0	74	43	0	0	14	0	0	11	0	11	0	0	0	0	1630	0	13	55	0	0	164	263	609	154	30081	0	41	0	637	0	0
4086.3.lib30	2	0	2	0	24	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	1131	0	0	6496	0	0	0	0	0	0	0	53	124	0	0	7	0	0	0	0	65	0	0	0	0	0	0	0	0	0	31	2006	0	1481	449	467	0	896	5	91	789	7148	12	720	0	8	164	534	0	269	0	0	0	0	617	0	0	0	181	0	459	1303	33	74	0	16	0	691	0	0	0	0	0	523	0	0	106	0	0	0	0	0	1329	0	43	0	0	0	355	25	0	0	0	0	61	98	0	0	0	0	0	26	0	40	0	0	0	0	9744	0	0	14	0	0	332	320	382	52	48081	0	120	0	745	0	0
4086.4.lib30	2	0	0	0	8	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	169	0	0	1173	0	0	0	0	0	0	0	11	41	0	0	3	0	0	0	0	7	0	0	0	0	0	0	0	0	0	5	259	0	168	69	109	0	186	0	17	157	1455	0	132	0	0	51	104	0	87	0	0	0	5	100	0	0	0	32	0	103	263	7	20	0	9	0	129	0	0	0	0	0	127	0	0	26	0	0	0	0	0	264	0	6	0	0	0	90	7	0	0	0	0	15	16	0	0	0	0	0	3	0	3	0	0	0	0	1355	0	0	2	0	0	85	83	100	19	3648	0	34	0	191	0	1
4092.2.lib27	0	0	0	30	0	0	127	48	0	0	0	0	0	25052	0	0	0	0	0	0	0	0	0	0	0	0	0	466	0	0	0	0	0	0	2	127	0	0	0	31	0	0	0	48	0	0	0	0	0	0	0	50	1001	103	6851	0	662	2659	0	101	1807	0	0	191	1125	38	134	0	0	1084	656	0	5379	0	0	0	0	988	0	70	0	332	0	2776	7092	176	0	0	942	175	0	0	139	188	0	49	0	29	0	13	0	0	0	17	9	22160	0	199	369	0	0	0	150	0	0	0	0	0	0	113	0	0	0	0	0	0	347	190	124	12	0	0	556	0	100	66	0	0	1895	318	74	20	0	0	14	0	772	0
4092.3.lib30	0	11	0	6	0	0	42	61	0	0	0	0	0	11712	0	0	0	0	0	0	0	0	0	0	0	0	0	333	0	0	0	0	0	0	0	72	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	153	48	4804	0	263	674	0	18	934	0	0	52	710	2	62	3	0	327	475	0	2726	0	0	0	0	467	0	40	0	56	0	962	2062	16	0	2	274	97	0	0	149	100	0	21	0	0	0	12	24	0	0	10	8	6062	0	66	40	0	62	0	81	0	0	0	0	0	0	16	0	0	0	0	0	0	152	16	25	0	0	0	215	0	24	9	0	0	586	28	5	9	0	0	0	0	74	0
4096.2.rerun.lib32	0	88	0	0	199	0	0	9	0	0	0	0	0	5906	0	178	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	62	0	0	153	0	0	0	0	0	0	0	2	0	0	0	72	0	0	0	0	42	235	542	118	175	702	0	0	246	10	0	11	70	0	25	21	209	164	27	3	406	0	0	0	0	29	0	0	0	125	0	2379	173	0	10	0	185	0	0	0	0	0	0	2	178	0	0	0	0	0	0	0	0	11646	0	18	0	0	0	2266	0	0	0	0	0	0	0	0	0	5	0	0	0	1	92	0	0	0	0	0	170	0	5	21	0	0	707	900	0	0	0	197	0	0	0	0
4096.4.rerun.lib32	0	100	0	0	571	0	0	14	0	0	0	0	3	9422	0	282	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	116	0	0	262	0	0	0	0	0	0	0	19	0	0	0	86	0	0	0	0	42	573	703	83	417	1132	0	0	244	15	0	16	61	2	7	42	112	198	40	0	217	0	0	0	0	59	0	0	0	120	0	2314	233	0	19	0	259	3	0	0	2	0	0	5	195	0	0	2	0	0	0	0	0	10310	0	25	0	0	0	1882	0	0	0	0	0	0	0	0	0	16	0	0	0	0	28	0	0	0	0	0	358	0	3	41	0	0	1184	654	0	0	3	343	0	0	0	0
4097.2.lib27	0	154	0	0	92	3	5	0	0	0	13	12	0	1854	0	44	3	0	50	0	0	33	0	0	0	0	171	206	0	18	77	70	0	0	0	20	0	0	0	0	5	0	0	9	0	0	0	26	0	0	0	149	939	6	479	0	71	145	0	0	230	0	0	0	450	168	0	10	0	10	50	10	2263	0	2	24	0	72	0	32	0	26	6	227	371	4	44	0	19	93	2	14	12	0	0	43	7	0	0	12	0	0	0	2	0	1561	0	25	19	0	0	423	2	0	0	1	0	0	0	0	0	6	10	0	0	0	0	0	10	0	0	676	0	0	0	0	155	0	193	3785	28	0	0	0	0	0	0	0
4097.3.lib30	0	572	0	0	356	53	18	0	0	0	0	93	0	15235	0	377	21	0	344	0	0	209	0	0	0	0	1712	1526	0	99	439	304	0	0	0	77	0	0	3	0	6	3	0	23	0	0	0	88	0	0	0	111	5343	61	2102	0	435	1077	0	0	996	22	0	0	1670	683	18	41	0	21	256	80	4100	0	0	148	0	475	0	186	0	91	44	1595	3984	52	130	0	71	221	19	116	124	5	0	335	40	24	0	141	0	36	0	6	0	4705	0	148	104	0	0	1808	0	0	0	16	0	11	0	0	0	10	58	0	0	0	0	0	24	0	0	8063	0	0	2	0	1406	0	1127	2101	17	0	0	0	0	0	0	0
4111.2.lib27	2	201	0	0	85	0	0	10	0	0	0	0	0	12663	0	0	0	0	0	0	0	0	1501	847	0	0	0	81	0	0	71	0	0	0	0	0	0	0	0	0	0	2	0	576	0	0	0	0	0	0	0	4	57	58	817	0	324	139	0	0	0	0	20	1903	4752	0	0	0	0	269	0	0	1284	2	0	0	0	30	0	0	0	2	258	700	2135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	3	0	0	2884	591	0	32	213	28	0	0	1092	238	12	3	0	352	0	0	69	21
4111.3.lib30	0	325	0	0	251	0	0	57	0	0	0	0	0	20784	0	0	0	0	0	0	0	0	1750	826	0	0	0	119	0	0	57	0	0	0	6	13	0	0	0	0	0	0	0	2222	5	0	0	0	0	0	0	0	35	177	1816	0	861	250	0	0	0	0	21	4421	7924	0	0	0	0	288	0	0	2889	14	0	0	0	56	0	0	0	0	306	546	3802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	18	0	0	2488	522	0	46	225	35	0	0	1848	326	4	0	0	662	0	0	93	16
4111.4.rerun.lib32	0	531	0	0	53	4	0	30	0	0	0	0	0	1718	0	0	0	0	0	0	0	0	992	529	0	0	0	36	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	558	3	0	0	0	0	0	0	5	21	76	1062	0	210	77	0	0	0	0	22	943	4227	0	0	0	0	148	0	0	1360	3	0	0	0	72	0	0	0	0	116	438	3462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	569	9	0	0	4821	961	0	67	834	33	0	0	318	244	0	0	0	303	0	0	53	0
4113.3.lib27	0	0	0	0	6	0	0	12	0	0	0	0	0	798	0	0	0	0	5	0	0	0	0	0	0	0	21	0	0	0	70	98	0	0	57	0	0	0	0	0	0	13	0	21	0	0	0	0	0	0	0	0	56	24	2600	0	0	379	13	20	204	0	0	12	445	9	22	2	60	49	0	0	1124	37	0	0	0	42	0	0	0	1	56	1244	925	2	37	0	9	16	22	0	3	0	0	92	20	7	0	19	0	0	0	0	3	0	0	130	69	0	0	2506	0	0	0	3	0	0	0	0	0	3	0	0	0	0	173	0	0	0	0	0	5	0	0	0	0	0	37	153	8	9	0	0	0	2	0	0
4113.4.lib30	6	0	0	0	158	0	0	103	0	0	0	0	0	16871	0	0	0	0	130	0	0	0	0	0	0	0	291	0	0	0	311	480	0	0	275	0	0	0	0	0	0	44	0	19	0	0	0	9	0	0	0	0	103	135	7572	0	0	1628	75	226	562	0	0	103	2948	104	199	39	280	181	6	36	3797	88	0	0	0	259	0	0	0	24	180	4546	3082	24	229	0	59	77	124	0	20	0	0	536	74	6	0	57	0	31	0	2	0	0	0	285	204	0	31	5756	0	19	0	8	0	0	13	0	0	4	0	0	0	0	847	0	0	0	0	0	21	0	29	0	0	0	347	852	84	36	0	0	0	5	13	0
4114.2.lib27	0	157	2	0	0	0	0	0	0	0	0	0	0	3657	0	0	0	0	0	0	0	22	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	7	0	0	0	0	0	128	53	3685	0	1173	1043	8	0	6952	0	0	91	1364	0	2897	36	8	0	0	0	7673	0	0	0	0	2163	0	243	0	1309	164	10	3251	0	236	0	0	286	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	1219	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	10	0	0	0	0	34	0	0	0	0	0	0	0	0	0	3	0	0	0
